year,id_no,country,region,source,latitude,longitude,mb,Ms,depth,yield_1,yield_u,purpose,name,type,Count
1979,79055,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,,TUNNEL,1
1979,79010,FRANCE,MURUROA,ISC,-21.88,-139.04,4.9,0,0,0,20,WR,AGAPENOR,SHAFT/GR,1
1979,79011,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WE,POLYDORE,SHAFT/GR,1
1979,79056,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,,TUNNEL,1
1979,79012,USSR,SEMI KAZAKH,ISC,49.8,78.12,5.2,0,0,0.001,20,WR,,TUNNEL,1
1979,79013,USA,NTS,ISC,36.96,-116.01,0,0,0,0,20,WR,FEEEZEOUT,SHAFT,1
1979,79015,USSR,SEMI KAZAKH,ISC,49.84,78.19,5.2,0,0,0.001,20,SAM,,TUNNEL,1
1979,79016,USA,NTS,ISC,37.29,-116.46,5.5,4.4,0.681,20,150,WR,PEPATO,SHAFT,1
1979,79057,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,,TUNNEL,1
1979,79017,FRANCE,MURUROA,ISC,-22.06,-138.64,4.7,0,0,0,20,WR,PYRRHOS,SHAFT/GR,1
1979,79018,USA,NTS,ISC,37.11,-116.02,4,0,0.335,0,20,WR,CHESS,SHAFT,1
1979,79019,USSR,SEMI KAZAKH,ISC,49.89,78.92,6.2,4.4,0,20,150,WR,,SHAFT,1
1979,79020,USA,NTS,ISC,37.14,-116.08,5,0,0.537,20,150,WR,FAJY,SHAFT,1
1979,79021,FRANCE,MUEUEOA,ISC,-21.81,-138.98,5.4,0,0,0,150,WR,EGISTHE,SHAFT/GR,1
1979,79022,USSR,SEMI KAZAKH,ISC,50.05,79.06,5.8,5,0,0.001,20,WE,,SHAFT,1
1979,79023,USSR,AZGIR,ISC,47.81,48.07,5.6,5.3,0,0.001,20,PNE,,SHAFT,1
1979,79024,USSR,SEMI KAZAKH,ISC,49.9,77.83,5.2,4.2,0,0.001,20,WR,,SHAFT,1
1979,79058,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,FMS,,TUNNEL,1
1979,79025,FRANCE,MURUROA,ISC,-21.86,-139,6,4.4,0,0,150,WR,TYDEE,SHAFT/GR,1
1979,79026,FRANCE,MURUROA,ISC,-21.81,-138.89,4.4,0,0,0,5,WR,PALAMEDE,SHAFT/GR,1
1979,79027,USA,NTS,ISC,37.08,-116.07,4.5,0,0.45,20,150,WR,BURZET,SHAFT,1
1979,79028,USSR,SEMI KAZAKH,ISC,49.86,78.94,6.1,5.5,0,0.001,150,WR,,SHAFT,1
1979,79029,USA,NTS,ISC,37.01,-116.01,4.8,0,0.396,20,150,WR,OFFSHORE,SHAFT,1
1979,79030,USSR,JAKUTS RUSS,ISC,61.86,122.22,4.9,3.8,0,8.5,8.5,PNE,KIMBERLIT,SHAFT,1
1979,79031,USSR,SEMI KAZAKH,ISC,49.93,78.98,6.1,4.3,0,0.001,150,WR,,SHAFT,1
1979,79032,UK,NTS,ISC,37.12,-116.07,4.7,0,0.464,20,150,WR,NESSEL,SHAFT,1
1979,79033,USA,NTS,ISC,37.09,-116.05,5.8,4.1,0.64,140,140,WR,HEARTS,SHAFT,1
1979,79034,USSR,KRASNO RUSS,ISC,64.06,99.62,4.9,0,0,8.5,8.5,PNE,KIMBERLIT,SHAFT,1
1979,79035,USA,NTS,ISC,37.15,-116.04,0,0,0.2,0,20,WR,PERA,SHAFT,1
1979,79060,CHINA,LOP NOR,NRD,41.5,89,0,0,0,,,WR,,ATMOSPH,1
1979,79059,USSR,UKEAINE,MTM,0,0,0,0,0,0.3,0.3,PNE,KLIVAZH,MINE,1
1979,79038,USSR,NZ RUSS,ISC,73.37,54.58,5.7,4.5,0,0.001,150,WE,,TUNNEL,1
1979,79039,USA,NTS,ISC,37.23,-116.36,5.6,4.1,0.64,20,150,WE,SHEEPSHEAD,SHAFT,1
1979,79040,USSR,SEMI KAZAKH,ISC,49.76,78.05,4.5,0,0,0.001,20,WE,,TUNNEL,1
1979,79041,USSR,TYUMEN RUSS,ISC,60.66,71.44,5.4,3.8,0,22,22,PNE,KIMBERLIT,SHAFT,1
1979,79042,USSR,JAKUTS RUSS,ISC,61.85,113.12,5,0,0,15,15,PNE,SHEKSNA,SHAFT,1
1979,79043,USSR,SEMI KAZAKH,ISC,49.81,78.13,5.2,0,0,0.001,20,WR,,TUNNEL,1
1979,79044,USSR,NZ RUSS,ISC,73.34,54.73,5.8,4.2,0,0.001,150,WR,,TUNNEL,1
1979,79045,USSR,AZGIR KAZAKH,ISC,47.79,48.11,5.8,5.2,0,0.001,150,PNE,,SHAFT,1
1979,79046,USSR,SEMI KAZAKH,ISC,49.96,79.07,6,4.5,0,0.001,150,WR,,SHAFT,1
1979,79061,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,CHRYSOTEMIS,SHAFT/GR,1
1979,79047,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,ATREE,SHAFT/GR,1
1979,79048,USA,NTS,ISC,37,-116,3.8,0,0.229,0,20,WR,BACKGAMMON,SHAFT,1
1979,79049,USSR,SEMI KAZAKH,ISC,49.81,78.21,4.5,0,0,0.001,20,WR,,TUNNEL,1
1979,79050,USSR,SEMI KAZAKH,ISC,49.88,78.84,6,4.6,0,0.001,150,WR/FMS,,SHAFT,1
1979,79051,USA,NTS,ISC,37.1,-116.1,0,0,0.205,0,20,WR,AZUL,SHAFT,1
1979,79052,USSR,SEMI KAZAKH,ISC,49.82,78.27,4.7,0,0,0.001,20,WR,,TUNNEL,1
1979,79053,USSR,SEMI KAZAKH,ISC,49.93,78.8,6.2,4.4,0,0.001,150,WR,•,SHAFT,1
1980,80001,FRANCE,MUEUEOA,WTN,-22,-139,0,0,0,0,5,WE,THYESTE,SHAFT/GR,1
1980,80002,USA,NTS,ISC,37.1,-116.1,4.4,0,0.369,0,20,WE,TARKO,SHAFT,1
1980,80003,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,ADRASTE,SHAFT/GR,1
1980,80004,USA,NTS,ISC,37.2,-116.1,3.9,0,0.271,0,20,WE,NOREO,SHAFT,1
1980,80051,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,,TUNNEL,1
1980,80005,FRANCE,MURUROA,ISC,-21.86,-138.97,5.7,0,0,0,150,WR,THEESE,SHAFT/GR,1
1980,80006,FRANCE,MURUROA,ISC,-21.77,-138.88,5.1,0,0,0,20,WR,BOROS,SHAFT/GR,1
1980,80007,USA,NTS,ISC,37.1,-116.1,4.7,0,0.417,20,150,WR,LIPTAUER,SHAFT,1
1980,80008,USSR,SEMI KAZAKH,ISC,50,77.86,4.9,0,0,0.001,20,WR,,SHAFT,1
1980,80009,FRANCE,MURUROA,ISC,-22.1,-138.7,4.5,0,0,0,20,WR,PELOPS,SHAFT/GR,1
1980,80010,USSR,SEMI KAZAKH,ISC,49.822,78.08,5,0,0,0.001,20,WR,,TUNNEL,1
1980,80011,USA,NTS,ISC,37.1,-116,5.3,4.2,0.579,20,150,WR,PYRAMID,SHAFT,1
1980,80012,USSR,SEMI KAZAKH,ISC,49.96,78.81,5.5,0,0,0.001,20,WR,,SHAFT,1
1980,80013,UK,NTS,ISC,37.2,-116.4,5.4,4.2,0.633,20.6,150,WE,COLWICK,SHAFT,1
1980,80014,USA,NTS,ISC,37.1,-116,4.4,0,0.351,6,20,WE,CANFIELD,SHAFT,1
1980,80015,USSR,SEMI KAZAKH,ISC,49.75,78.11,5.5,0,0,0.001,20,WR,,TUNNEL,1
1980,80016,USA,NTS,ISC,37,-116,0,0,0.335,0,20,WR,FLORA,SHAFT,1
1980,80017,USSR,SEMI KAZAKH,ISC,49.95,79.05,5.6,0,0,20,150,WR,,SHAFT,1
1980,80018,USA,NTS,ISC,37.3,-116.5,5.6,0,0.645,20,150,WR,KASH,SHAFT,1
1980,80019,FRANCE,MURUROA,ISC,-21.83,-139,5.4,0,0,0,150,WR,EURYPHYLE,SHAFT/GR,1
1980,80052,USSR,BASHKIR RUSS,MTM,0,0,0,0,0,3.2,3.2,PNE,BUTAN,SHAFT,1
1980,80050,FRANCE,MURUROA,WTN,-22,-139,5,0,0,0,20,WR,ILUS,SHAFT/GR,1
1980,80020,USA,NTS,ISC,37,-116,4.4,0,0.32,0,20,WE,HURONKING,SHAFT,1
1980,80053,USSR,BASHKI RUSS,MTM,0,0,0,0,0,3.2,3.2,PNE,BUTAN,SHAFT,1
1980,80054,USSR,SEMI KAZAKH,MTM,0,0,0,0,0,0.001,20,WR,,TUNNEL,1
1980,80021,USSR,SEMI KAZAKH,ISC,49.91,78.86,5.7,3.7,0,0.001,150,WR,,SHAFT,1
1980,80022,FRANCE,MURUROA,ISC,-21.75,-139,4.6,0,0,0,20,WR,CHRYSES,SHAFT/GR,1
1980,80055,FRANCE,MURUROA,SPA,-22,-116,0,0,0,0,0,SE,LEDA,SHAFT/GR,1
1980,80024,FRANCE,MURUROA,ISC,-21.86,-139,5.8,5.2,0,0,150,WR,ASIOS,SHAFT/GR,1
1980,80025,USA,NTS,ISC,37.3,-116.5,5.5,4.2,0.68,20,150,WR,TAFI,SHAFT,1
1980,80026,USSR,SEMI KAZAKH,ISC,49.81,78.14,5.3,0,0,0.001,20,WR,,TUNNEL,1
1980,80027,USA,NTS,ISC,37,-116,4.3,0,0.366,0,20,WR,VERDELLO,SHAFT,1
1980,80028,USSR,SEMI KAZAKH,ISC,49.94,78.86,6.2,4.2,0,20,150,WR,,SHAFT,1
1980,80030,USSR,SEMI KAZAKH,ISC,49.81,78.08,4.7,0,0,0.001,20,WE,,TUNNEL,1
1980,80031,USA,NTS,ISC,37.1,-116,4.6,0,0.381,20,150,WR,BONARDA,SHAFT,1
1980,80032,USA,NTS,ISC,37.1,-116.1,0,0,0.424,107,107,WR,RIOLA,SHAFT,1
1980,80035,USSR,ASTRAK RUSS,ISC,46.79,48.29,5.2,3.7,0,8.5,8.5,PNE,VEGA,SHAFT,1
1980,80036,USSR,KZ RUSS,ISC,73.36,54.82,5.7,4,0,0.001,150,WR,,TUNNEL,1
1980,80037,USSR,SEMI KAZAKH,ISC,49.94,79.1,5.9,4.2,0,20,150,WR,,SHAFT,1
1980,80038,CHINA,LOP NOR,ISC,41.04,89.94,4.4,4.4,0,200,1000,WR,,ATMOSPH,1
1980,80056,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,,TUNNEL,1
1980,80039,UK,NTS,ISC,37.1,-116,4.4,0,0.427,0,20,WR,DUTCHESE,SHAFT,1
1980,80040,USA,NTS,ISC,37.2,-116.2,4.7,0,0.39,0,20,WE,MINERSIRON,TUNNEL,1
1980,80041,USSR,KRASNO RUSS,ISC,60.79,97.57,5.2,0,0,0.001,20,PNE,BATOLIT,SHAFT,1
1980,80042,USA,NTS,ISC,37.1,-116,4.1,0,0.32,0,20,WR,DAUPHIN,SHAFT,1
1980,80043,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,LAERTE,SHAFT/GR,1
1980,80044,FRANCE,MURUROA,ISC,-21.87,-138.96,5.6,0,0,0,150,WR,DIOMEDE,SHAFT/GR,1
1980,80057,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,,TUNNEL,1
1980,80058,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0.001,20,WR,,TUNNEL,1
1980,80045,USSR,TYUMEN RUSS,ISC,61.73,66.76,4.6,3.7,0,15,15,PNE,ANGARA,SHAFT,1
1980,80046,USSR,SEMI KAZAKH,ISC,49.87,78.97,5.9,4.1,0,0.001,150,WR,,SHAFT,1
1980,80047,UK,NTS,ISC,37.3,-116.3,5.1,0,0.573,20,150,WR,SERPA,SHAFT,1
1980,80048,USSR,SEMI KAZAKH,ISC,49.98,78.01,4.5,0,0,0.001,20,WR,,TUNNEL,1
1980,80049,USSR,SEMI KAZAKH,ISC,50.01,79.03,5.9,0,0,0.001,150,WR,,SHAFT,1
1981,81001,USA,NTS,ISC,37.1,-116,5.6,0,0.564,20,150,WR,BASEBALL,SHAFT,1
1981,81002,USA,NTS,ISC,37,-116,0,0,0.354,0,20,WR,CLAIRETTE,SHAFT,1
1981,81003,USA,NTS,ISC,37.2,-116.1,0,0,0.229,0,20,WR,SECO,SHAFT,1
1981,81004,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,BROTEAS,SHAFT/GR,1
1981,81005,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,TYRO,SHAFT/GR,1
1981,81050,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,,TUNNEL,1
1981,81006,FRANCE,MURUROA,ISC,-21.67,-138.84,4.7,0,0,0,20,WR,IPHICLES,SHAFT/GR,1
1981,81007,USSR,SEMI KAZAKH,ISC,49.98,79.02,5.6,0,0,0.001,20,WR/FMS,,SHAFT,1
1981,81008,FRANCE,MURUROA,ISC,-21.8,-138.9,4.8,0,0,0,20,WR,CLYMENE,SHAFT/LG,1
1981,81009,USSR,SEMI KAZAKH,ISC,49.87,78.9,6,4.7,0,0.001,20,WR,,SHAFT,1
1981,81010,USA,NTS,ISC,37.2,-116,0,0,0.323,0,20,WR,VIDE,SHAFT,1
1981,81011,USSR,ARKHAN RUSS,ISC,68.21,53.5,5.5,4.2,0,37.6,37.6,PNE,PIRIT,SHAFT,1
1981,81012,USSR,SEMI KAZAKH,ISC,49.94,79.01,5.5,3.4,0,0.001,20,WR,,SHAFT,1
1981,81013,USA,NTS,UGS,37.102,-116.004,4.2,0,0.32,0,20,WR,ALIGOTE,SHAFT,1
1981,81014,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,,TUNNEL,1
1981,81015,USA,NTS,ISC,37.3,-116.3,5.5,4.2,0,20,150,WR,HARZER,SHAFT,1
1981,81016,USSR,SEMI KAZAKH,ISC,49.72,78.09,5.2,0,0,0.001,20,WR,,TUNNEL,1
1981,81018,FRANCE,MURUROA,ISC,-22.18,-138.73,5.3,0,0,0,20,WR,LYNCEE,SHAFT/GR,1
1981,81019,USA,NTS,ISC,37.1,-116,0,0,0.341,0,20,WR,NIZA,SHAFT,1
1981,81020,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,ERYX,SHAFT/GR,1
1981,81021,USA,NTS,ISC,37.1,-116,0,0,0.204,0,20,WR,PINEAU,SHAFT,1
1981,81022,USSR,SEMI KAZAKH,ISC,49.79,78.17,5.2,0,0,0.001,20,WR,,TUNNEL,1
1981,81023,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,THERAS,SHAFT/GR,1
1981,81024,FRANCE,MURUROA,ISC,-21.89,-138.88,5.3,0,0,0,150,WR,AGENOR,SHAFT/GR,1
1981,81025,USA,NTS,ISC,37.2,-116,0,0,0.2,0,20,WR,HAVARTI,SHAFT,1
1981,81026,USSR,SEMI KAZAKH,ISC,49.75,78.07,5,0,0,0.001,20,WR,,TUNNEL,1
1981,81027,USA,NTS,ISC,37.2,-116.1,0,0,0.294,0,20,WR,ISLAY,SHAFT,1
1981,81028,USSR,PERM RUSS,ISC,60.59,55.7,4.4,0,0,3.2,3.2,PNE,GELIY,SHAFT,1
1981,81029,USA,NTS,ISC,37.1,-116,0,0,0.305,0,20,WR,TREBBIANO,SHAFT,1
1981,81030,USSR,SEMI KAZAKH,ISC,49.89,78.98,6.1,4.9,0,20,150,WR,,SHAFT,1
1981,81031,USA,NTS,ISC,37,-116,0,0,0.213,0,20,WR,CERNADA,SHAFT,1
1981,81032,USSR,ASTRAK RUSS,ISC,46.82,48.28,5.2,0,0,8.5,8.5,PNE,VEGA,SHAFT,1
1981,81033,USSR,ASTRAK RUSS,ISC,46.79,48.27,5.3,0,0,8.5,8.5,PNE,VEGA,SHAFT,1
1981,81035,USSR,NZ RUSS,ISC,73.32,54.55,6,3.8,0,0.001,150,WR,,TUNNEL,1
1981,81036,USA,NTS,ISC,37.1,-116,4.9,0,0.472,20,150,WR,PALIZA,SHAFT,1
1981,81051,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,,TUNNEL,1
1981,81037,USSR,SEMI KAZAKH,ISC,49.88,78.89,6.1,4.7,0,0.001,150,WR,,SHAFT,1
1981,81038,USSR,KRASNO RUSS,ISC,63.79,97.54,5.1,0,0,8.5,8.5,PNE,SHPAT,SHAFT,1
1981,81052,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,LETO,SHAFT/GR,1
1981,81039,FRANCE,MURUROA,UGS,-21.917,-138.996,4.5,0,0,0,20,WR,PROCLES,SHAFT/GR,1
1981,81040,USA,NTS,UGS,37.076,-116.068,4.8,0,0.445,20,150,WR,TILCI,SHAFT,1
1981,81041,UK,NTS,UGS,37.108,-116.049,5.3,4.4,0.518,20,150,WR,ROUSANNE,SHAFT,1
1981,81042,USSR,SEMI KAZAKH,UGS,49.736,78.183,4.9,0,0,0.001,20,WR,,TUNNEL,1
1981,81043,USSR,SEMI KAZAKH,UGS,49.86,78.857,5.6,4,0,0.001,20,WR,,SHAFT,1
1981,81044,USA,NTS,ISC,37.1,-116.1,4.6,0,0.494,20,150,WR,AKAVI,SHAFT,1
1981,81045,FRANCE,MURUROA,ISC,-21.4,-139.4,4.6,0,0,0,20,WR,CILIX,SHAFT/GR,1
1981,81046,FRANCE,MURUROA,ISC,-21.91,-138.88,5.2,0,0,0,20,WR,CADMOS,SHAFT/LG,1
1981,81047,USA,NTS,ISC,37.1,-116.1,4.4,0,0.335,0,20,WR,CABOA,SHAFT,1
1981,81048,USSR,SEMI KAZAKH,ISC,49.84,78.21,5.1,0,0,0.001,20,WR,,TUNNEL,1
1981,81049,USSR,SEMI KAZAKH,ISC,49.9,78.86,6.2,4.4,0,20,150,WR,,SHAFT,1
1982,82001,USA,NTS,ISC,37.1,-116.1,5.9,4.5,0.64,139,133,WR,JORNADA,SHAFT,1
1982,82002,USA,NTS,ISC,37.2,-116.5,5.4,0,0.651,20,150,WR,MOLBO,SHAFT,1
1982,82003,USA,NTS,ISC,37.3,-116.3,5.6,0,0.64,20,150,WR,HOSTA,SHAFT,1
1982,82004,USSR,SEMI KAZAKH,ISC,49.83,78.12,5.4,0,0,0.001,20,WR,,TUNNEL,1
1982,82055,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,AEROPE,SHAFT/GR,1
1982,82056,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,DEIPHOBE,SHAFT/GR,1
1982,82005,FRANCE,MURUROA,ISC,-21.86,-139.03,4.9,5.2,0,0,20,WR,RHESOS,SHAFT/LG,1
1982,82057,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,EVENOS,SHAFT/GR,1
1982,82058,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,0,SE,AESON,SHAFT/GR,1
1982,82006,USA,NTS,ISC,37,-116,4.5,0,0.357,0,20,WR,TENAJA,SHAFT,1
1982,82007,USSR,SEMI KAZAKH,ISC,49.87,78.92,6.1,4.6,0,20,150,FMS,,SHAFT,1
1982,82008,UK,NTS,ISC,37.3,-116.4,5.4,0,0.57,20,150,WR,GIBNE,SHAFT,1
1982,82009,USA,NTS,ISC,37.1,-116.1,4.3,0,0.335,0,20,WR,KRYDDOST,SHAFT,1
1982,82010,USA,NTS,ISC,37.1,-116,5.7,4.2,0.564,20,150,WR,BOUSCHET,SHAFT,1
1982,82012,USA,NTS,UGS,37.114,-116.017,0,0,0.289,0,20,WR,KESTI,SHAFT,1
1982,82013,USA,NTS,UGS,37.236,-116.37,5.6,4.5,0.64,20,150,WR,NEBBIOLO,SHAFT,1
1982,82014,USSR,SEMI KAZAKH,UGS,49.795,78.158,4.9,0,0,0.001,20,WE/WR,,TUNNEL,1
1982,82059,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,LAODICE,SHAFT/GR,1
1982,82015,FRANCE,MURUROA,UGS,-21.766,-139.05,5.2,0,0,0,150,WR,ANTILOKOS,SHAFT/GR,1
1982,82016,USSR,SEMI KAZAKH,UGS,49.995,78.856,6.1,4.9,0,0.001,150,WE,,SHAFT,1
1982,82018,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,5,WR,PITANE,SHAFT/GR,1
1982,82019,FRANCE,MURUROA,UGS,-21.864,-138.943,5.6,0,0,0,150,WR,LAIOS,SHAFT/LG,1
1982,82020,USA,NTS,UGS,37.102,-116.075,4.5,0,0.4,20,150,WR,MONTEREY,SHAFT,1
1982,82021,USSR,IRKUTS RUSS,UGS,53.813,104.132,5.1,3.8,0,8.5,8.5,PNE,RIFT,SHAFT,1
1982,82023,USA,NTS,UGS,37.084,-116.007,5.7,4.2,0.64,138,138,WR,ATRISCO,SHAFT,1
1982,82024,USA,NTS,UGS,37.19,-116.048,0,0,0.216,0,20,WR,QUESO,SHAFT,1
1982,82025,USSR,SEMI KAZAKH,UGS,49.747,77.971,4.7,0,0,0.001,20,WR,,TUNNEL,1
1982,82027,USSR,SEMI KAZAKH,UGS,49.92,78.812,5.4,3.5,0,0.001,20,WR,,SHAFT,1
1982,82029,USA,NTS,UGS,37.02,-116.016,0,0,0.229,0,20,WR,CERRO,SHAFT,1
1982,82031,USSR,KRASNO RUSS,UGS,69.206,81.647,5.2,3.5,0,16,16,PNE,RIFT,SHAFT,1
1982,82033,USSR,SEMI KAZAKH,UGS,49.854,78.216,5.2,0,0,0.001,20,WR,,TUNNEL,1
1982,82034,USA,NTS,UGS,37.212,-116.207,4.9,0,0,0,20,WE,HURON LANDING,TUNNEL,1
1982,82035,USA,NTS,UGS,37.212,-116.207,4.9,0,0,0,20,WE,DIAMOND ACE,TUNNEL,1
1982,82036,USA,NTS,UGS,37.175,-116.088,4.9,0,0.451,20,150,WR,FRISCO,SHAFT,1
1982,82037,USSR,KRASNO RUSS,UGS,64.313,91.834,5.1,0,0,8.5,8.5,PNE,RIFT,SHAFT,1
1982,82038,USA,NTS,UGS,37.091,-116.045,0,0,0.564,0,150,WR,BORREGO,SHAFT,1
1982,82060,CHINA,LOP NOR,NRD,41.632,88.301,0,0,0,3,15,WR,,UG,1
1982,82040,USSR,JAKUTS RUSS,UGS,61.553,112.864,5.3,0,0,15,15,PNE,NEVA,SHAFT,1
1982,82041,USSR,NZ RUSS,UGS,73.392,54.559,5.6,3.6,0,0.001,150,WR,,TUNNEL,1
1982,82042,USSR,ASTRAK RUSS,UGS,46.73,48.197,5.2,3,0,13.5,13.5,PNE,VEGA,SHAFT,1
1982,82043,USSR,ASTRAK RUSS,UGS,46.748,48.215,5.2,3,0,8.5,8.5,PNE,VEGA,SHAFT,1
1982,82044,USSR,ASTRAK RUSS,UGS,46.754,48.27,5.2,3.1,0,8.5,8.5,PNE,VEGA,SHAFT,1
1982,82045,USSR,ASTRAK RUSS,UGS,46.743,48.213,5.4,3.1,0,8.5,8.5,PNE,VEGA,SHAFT,1
1982,82047,USA,NTS,UGS,37.024,-116.032,4.4,0,0.336,0,20,WR,SEYVAL,SHAFT,1
1982,82061,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,PROCRIS,SHAFT/GR,1
1982,82051,USSR,SEMI KAZAKH,UGS,49.928,78.869,6.1,4.4,0,0.001,150,WR,,SHAFT,1
1982,82052,USA,NTS,UGS,37.03,-116.072,4.6,0,0.413,20,150,WR,MANTECA,SHAFT,1
1982,82053,USSR,SEMI KAZAKH,UGS,49.871,78.095,4.8,3.4,0,0.001,20,WR,,TUNNEL,1
1982,82054,USSR,SEMI KAZAKH,UGS,50.066,79.043,5.7,0,0,20,150,FMS/WR,,SHAFT,1
1983,83002,USA,NTS,UGS,37.051,-116.045,0,0,0.304,0,20,WR,COALORA,SHAFT,1
1983,83003,USA,NTS,UGS,37.163,-116.063,4,0,0.343,0,20,WR,CHEEDAM,SHAFT,1
1983,83055,USSR,SEMI KAZAKH,MTM,50,78,0,0,0,0,0.001,SAM,,TUNNEL,1
1983,83005,USA,NTS,UGS,37.301,-116.46,5.1,0,0.542,20,150,WR,CABRA,SHAFT,1
1983,83006,USSR,SEMI KAZAKH,HFS,49,79,5,0,0,0.001,20,WR,,TUNNEL,1
1983,83007,USSR,SEMI KAZAKH,HFS,49.815,78.222,4.9,0,0,0.001,20,WE,,TUNNEL,1
1983,83008,USA,NTS,UGS,37.073,-116.04,5.7,0,0.533,0,150,WR,TURQUOISE,SHAFT,1
1983,83009,FRANCE,MURUROA,UGS,-21.847,-138.906,5.6,0,0,0,150,WR,EURYTOS,SHAFT/LG,1
1983,83010,UK,NTS,UGS,37.112,-116.022,4,0,0.265,0,20,WR,ARMADA,SHAFT,1
1983,83057,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,AUTOMEDON,SHAFT/GR,1
1983,83056,CHINA,LOP NOR,NRD,41.5,89,0,0,0,,,WR,,UG,1
1983,83011,USA,NTS,UGS,37.012,-116.089,4.5,0,0.39,0,20,WR,CROWDIE,SHAFT,1
1983,83012,FRANCE,MURUROA,UGS,-21.895,-138.918,5.9,4.1,0,0,150,WR,CINYRAS,SHAFT/LG,1
1983,83013,USA,NTS,UGS,37.103,-116.006,4.4,0,0.384,0,20,WR,FAHADA,SHAFT,1
1983,83054,USA,NTS,DOE,37,-116,0,0,0,0,20,WE,MINI JADE,TUNNEL,1
1983,83014,USSR,SEMI KAZAKH,UGS,49.74,78.206,5.4,0,0,0.001,20,FMS/WR,,TUNNEL,1
1983,83015,USA,NTS,UGS,37.158,-116.089,4.5,0,0.32,0,20,WR,DANABLU,SHAFT,1
1983,83016,USSR,SEMI KAZAKH,UGS,49.906,78.981,6.1,4.6,0,0.001,150,WR,,SHAFT,1
1983,83058,FRANCE,MURUROA,SPA,-22,-139,0,0,0,0,5,WR,BURISIS,SHAFT/GR,1
1983,83017,USSR,SEMI KAZAKH,UGS,49.81,78.107,4.7,0,0,0.001,20,WR,,TUNNEL,1
1983,83018,FRANCE,MURUROA,UGS,-21.745,-138.917,5.4,4.5,0,0,20,WR,OXYLOS,SHAFT/LG,1
1983,83019,USSR,KAZAKH,UGS,51.308,53.273,5.3,0,0,15,15,PNE,LIRA,SHAFT,1
1983,83020,USSR,KAZAKH,UGS,51.34,53.27,5.3,0,0,15,15,PNE,LIRA,SHAFT,1
1983,83021,USSR,KAZAKH,UGS,51.344,53.291,5.2,0,0,15,15,PNE,LIRA,SHAFT,1
1983,83022,FRANCE,MURUROA,WTN,-22,-139,0,0,0,0,20,WR,BATTOS,SHAFT/GR,1
1983,83024,USA,NTS,UGS,37.119,-116.084,4.2,0,0.326,0,20,WR,LABAN,SHAFT,1
1983,83025,FRANCE,MURUROA,UGS,-21.835,-138.922,5.2,0,0,0,150,WR,CARNABON,SHAFT/LG,1
1983,83026,USA,NTS,UGS,36.998,-116.003,4.4,0,0.32,0,20,WR,SABADO,SHAFT,1
1983,83027,USSR,NZ RUSS,UGS,73.383,54.913,5.9,4.2,0,0.001,150,WR/P/S,,TUNNEL,1
1983,83028,USA,NTS,UGS,37.192,-115.992,4.1,0,0,0,20,WR,JARLSBERG,SHAFT,1
1983,83029,USA,NTS,UGS,37.273,-116.355,5.4,0,0.625,143,143,WR,CHANCELLOR,SHAFT,1
1983,83030,USSR,SEMI KAZAKH,UGS,49.878,78.183,4.8,0,0,0.001,20,WE,,TUNNEL,1
1983,83031,USA,NTS,UGS,37.21,-116.209,0,0,0.405,0,20,WE,MIDNIGHT ZEPHYR,TUNNEL,1
1983,83052,USA,NTS,DOE,37,-116,0,0,0,0,20,WR,BRANCO/HERKIM,SHAFT,1
